ProgressVariable,EnthalpyTot,MixtureFraction,Temperature,MolarWeightMix,DiffusionCoefficient,Conductivity,ViscosityDyn,Cp,Beta_ProgVar,Beta_Enth_Thermal,Beta_Enth,Beta_MixFrac,ProdRateTot_PV,Heat_Release
-0.24192696780701942,-434312.6043629481,0.056693610367385655,300.74081244937696,27.3114067884235,2.3042172182643784e-05,0.027817692110638764,1.7910725625242784e-05,1091.3163882650367,-0.22123449534751424,1013.584830856865,-434511.80098000064,0.012525386292016489,0.004282192866897903,1018950.486867816
0.23290295484198142,-549571.471635479,0.05477826624648699,1946.9610605882401,27.28684920220761,0.0005623120631941269,0.14261309872077274,6.485734660925374e-05,1484.921556280361,0.22197102733742882,1220.1750791059076,-2330978.73862506,0.011211756896390108,3.860762481027282,35963489.26186619
0.27119007430715547,-1161060.7364935463,0.055157569978893685,1703.997968088459,27.602308160863085,0.00043918863375763553,0.1264102398011758,5.9159474508167595e-05,1458.0499859526124,0.2585019478709004,1220.4103215421212,-2756839.2238281476,0.00853256886098924,0.01046374756682405,70187.10510139939
-0.0815778931762243,-6901.208646824403,0.05672198181238875,1256.4134548610211,26.761455934838427,0.0002749669307042024,0.10021108565528489,4.82124315962353e-05,1404.0495377770999,-0.059827883952590324,1152.8903222146168,-1088692.0232233345,0.016606910969990646,204.66111491594768,1624505414.3802185
-0.2753278981222079,-276089.20103156613,0.055186665105527215,280.00002440110484,27.6334867729258,1.9833978596936512e-05,0.025594899180156686,1.7087058993908934e-05,1072.9600140619937,-0.25647065472469366,1030.85585591801,-268434.61507996276,0.007266640513160206,4.1896668996670295e-09,0.007318240812143827
-0.2752227642917835,41247.829090845335,0.05552545506120334,564.7554622862034,27.593722366824856,6.746267161061544e-05,0.046896037087972534,2.8426993509249023e-05,1167.4557789650516,-0.2562063282550151,1056.4851739154576,-249610.03047382005,0.009034470899208768,2.09829238683183e-05,101.21234589645158
0.025679409374173484,-239441.49738931493,0.05535226878712343,1456.1063324021227,26.756292032168385,0.00035368597793143783,0.11296685889812813,5.323966513890014e-05,1426.3287977312968,0.03986508626264782,1174.3040774579297,-1540143.355912962,0.014410655075176583,350.61624604798345,2208034868.4850297
-0.2637867434395001,-192737.10154547723,0.05678381061461985,416.21484531101424,27.382756893362906,4.073880459400057e-05,0.036586088493177606,2.2908916247681203e-05,1120.1465897219964,-0.2413833366527914,1024.1159214157976,-323228.65654450434,0.013085087685076621,0.07332396222292793,552790.2583172291
-0.013755408705382666,-497151.72298917506,0.05588383064592315,1155.7020859495146,26.932301086187053,0.000236299940258143,0.09207475854254972,4.551261835181864e-05,1372.0481783322987,0.0007148858837706992,1149.5576568363763,-1478406.9318269265,0.012794266788163772,44.77706898489382,358870160.6097554
-0.2753276535255364,-160246.9415847383,0.05518922935581436,386.666675648364,27.63318946762065,3.509255491058371e-05,0.03364649678435558,2.178081025117192e-05,1100.9007491141074,-0.25649817336119857,1039.1663844370785,-264430.3782362642,0.00763808067503499,3.1595372186506316e-12,-8.121358514546063e-06
0.27532790366878135,-967122.006442653,0.0551866659823516,1852.6832521282631,27.633486692012937,0.0004924824850644381,0.1322378375141099,6.261548645564588e-05,1477.76328134368,0.2688855912535806,1225.8866117261678,-2817813.7408180027,0.00847587446203267,0.0,0.0
0.22428242182357602,84196.36058813502,0.055316222847997414,2329.740165314339,27.157806094369786,0.0007645296768550319,0.16528616970533405,7.320704016000655e-05,1521.8536740843833,0.21504680460849473,1234.7438048944173,-2171774.4255141476,0.01189822453584275,2.0952158239825063,16105776.626822943
0.19477049176774708,-65320.0701259385,0.05483111677941272,2068.6064480518203,26.860943745068937,0.0006428824713688902,0.15223131693963543,6.767832040021626e-05,1496.3972542506951,0.18559101819912865,1203.1082816264911,-1760936.3711913424,0.015482138492003946,21.537822331519887,175882007.5425183
0.24738182970992828,-717876.8730144494,0.05491162186260454,1902.1359863348246,27.41596541695807,0.0005355243363172106,0.13931901996727833,6.38075280770192e-05,1481.108258824698,0.2358816664652574,1224.5214928798812,-2502843.7213840396,0.01004533798319306,1.4257722695709496,11918705.4637453
-0.04467350606109945,-118769.42504707936,0.05628759924060895,1305.0768326836394,26.75961611799581,0.0002933498522691755,0.10327694875120713,4.944718649434559e-05,1408.9477806447835,-0.025373394324624605,1159.4634694600352,-1258917.1757801287,0.015643302783520417,220.24839743680093,1636697476.2698233
0.23588230522911638,-733314.878410371,0.05456879513363348,1836.5618749329246,27.33476446150219,0.0005084498362154643,0.13570066977415948,6.233686162985923e-05,1471.4379890177902,0.22448991902202606,1214.989119222675,-2384108.6886280747,0.010806662438761504,4.635524723746369,39560009.07460758
-0.24950887299091867,-372987.5333326116,0.056721935018939705,321.03569808721215,27.332795992619438,2.5883777421939988e-05,0.029399740379938824,1.8861082068053035e-05,1094.9381413588178,-0.22804450618334313,1015.3492755382912,-398333.2112095116,0.012708468405167806,0.02644514781437771,775906.130456062
0.19624056317571548,-359807.3015576383,0.054610979951976286,1899.0322921153943,26.948253396586082,0.0005527811415599716,0.14119723090647668,6.385559851932377e-05,1477.0411604191465,0.1883330634481377,1200.6888921123216,-1916776.6035566041,0.014009953071414423,67.0634323642664,218061179.25710073
0.23251262665448946,85298.59048392887,0.05534414711806813,2368.962813051664,27.236794012092325,0.0007815914661672457,0.16704266219043484,7.400774905772134e-05,1525.3426980373536,0.22288242713640738,1240.1391728207511,-2255507.139344136,0.011162924843000535,0.31164427365321595,2165848.733743699
0.27532790366878135,-3009242.6140429922,0.0551866659823516,305.14616794320807,27.633486692012937,2.1347056876363256e-05,0.025725939882820473,1.6440667665499475e-05,1112.558948129476,0.2526777710932746,1015.160500590633,-2896470.3929127804,0.006569861959798788,0.0,0.0
-0.2740000114913947,82994.26280163595,0.056196853041423606,605.8674770312199,27.507895014932927,7.656259838546533e-05,0.05030804030570689,2.9813558190145406e-05,1187.5708217294602,-0.253697650204368,1056.880461524499,-248993.70042609333,0.011280051585297112,0.010198449015220053,53994.05416454091
-0.2753279036689794,-127847.76444878282,0.05518666598235155,415.9708531538572,27.63348669201521,3.956996157810619e-05,0.03556609645362073,2.2957903334371176e-05,1110.3138908652672,-0.25828045182310305,1041.2755734943944,-264594.97378793126,0.007747202801203975,0.0,0.0
-0.2753279036689794,-273835.8334925529,0.05518666598235155,282.096629378177,27.63348669201521,2.031652020329521e-05,0.026027178939291115,1.71856876713956e-05,1073.4144321753547,-0.25380141314075966,1031.4615173085688,-265587.85327243013,0.007200432934944777,0.0,0.0
-0.08848466431984925,-272158.9771124921,0.05658184107006347,1053.4789659136798,26.89863287211836,0.00020245567274454655,0.08532218827812654,4.281331665844707e-05,1354.4154767627238,-0.06869474439522219,1132.232507263231,-1131900.4230119553,0.014558811007303139,44.83006956473043,413157288.169833
-0.18635211158416776,-334930.2411287507,0.056964131254219764,637.5966281793343,27.099490567422286,8.580022916248193e-05,0.053779140222714565,3.0569303765820025e-05,1210.1493798066922,-0.16467814239316103,1047.4749430174504,-711017.8435136694,0.01417450039569659,4.54847495376271,36048285.22753117
0.0170395400674386,56839.20801661332,0.055315608457274026,1610.452379404656,26.575125839222746,0.00042483020838126603,0.12390650523676078,5.7011376190242836e-05,1450.3427827218204,0.033615585394187006,1177.1882640324297,-1376323.2459008857,0.01671438411553133,900.1960953882416,5134078699.224365
-0.27532809985344897,-276089.4608692889,0.05518666809557306,279.9989882302075,27.633487099930623,1.9833846912145148e-05,0.025594818667825075,1.7087009455954395e-05,1072.9597793844355,-0.2564707946109035,1030.8557816819423,-268433.84960461245,0.007266641564047645,-1.6101854925432217e-07,-0.3866294350048263
0.15592895030023862,-413140.5624461042,0.054417795220093955,1755.9134290275083,26.824080291437724,0.00048636000743499,0.13188899564949924,6.052533574088983e-05,1456.621077597678,0.1563251103012452,1193.5286104229324,-1920048.9470417511,0.013472021363484089,385.78416824689083,1419906644.730948
-0.03263042100979881,143322.77696598743,0.056013358446969995,1506.7237450306332,26.604664399243607,0.00037815584328754735,0.11742334245524814,5.4483885583515604e-05,1443.0370958471565,-0.012289790173669397,1170.5861388859264,-1194222.3852620404,0.017488995232665106,720.2521619701316,4446853503.624428
-0.1999961081359013,-343974.91490675777,0.05696128121032517,572.9719176487073,27.13869691776467,7.140030777620941e-05,0.04881891711407432,2.842916008047783e-05,1184.5532809724211,-0.17824201138001183,1036.9017001350805,-646528.2670354953,0.014016375800590232,2.5251288481223813,19400081.052626695
-0.2752864191272476,-199146.281709298,0.05538894553034874,351.24188072832345,27.609871407300083,2.9737815705706563e-05,0.03108872993015964,2.0299468827479375e-05,1091.3232767954291,-0.2559692435273322,1034.2770007913548,-265582.9430660525,0.008210606963194374,4.4937495670790174e-07,2.123869768997846
0.23614151712639062,43241.754379251885,0.05533262238207432,2357.758782429288,27.272533110600023,0.0007735184427257175,0.16624839030521407,7.376372117919231e-05,1524.6783822387022,0.22626401350388164,1241.316527064476,-2295537.207902382,0.010878603565559685,0.06703061633837556,420734.69212262594
0.1393532169422744,-634488.1511146291,0.05432714486744867,1575.4840247181949,26.96545754734174,0.0004003210762649702,0.1196700197903102,5.6171971866754345e-05,1433.1803650845493,0.1416627617923532,1189.1195079533486,-2038889.1364968102,0.011865979935449633,244.8745028437905,1310665041.1689835
0.06014557868936814,-492500.388919506,0.05509657743466349,1407.0001754518698,26.88845828991467,0.00033109071638444697,0.10907138169569187,5.2000519719721e-05,1414.5279748131172,0.07014360805286471,1175.1739053107683,-1747399.685346697,0.012678441404675113,175.0491363623822,1123678749.7563844
-0.10632491297505402,-108677.13541365642,0.0569143914871517,1105.5937202799087,26.847250960095987,0.00022036363242682207,0.08941028402491044,4.4252097650207604e-05,1371.0950156377478,-0.08446208939569241,1136.6134448669045,-1023038.4944223142,0.015974229576770173,80.20535513143864,739729982.97804
-0.07743377054557127,-623459.0319476861,0.05624731211856574,835.5740675328043,27.037581081392446,0.0001357305734776725,0.06860021993854849,3.6536614120465083e-05,1281.7025859077003,-0.061643905661102165,1094.6043941721566,-1231088.978840926,0.012132144334549306,5.557837526202985,43552542.32545589
-0.1537011882502835,-900226.3352972107,0.056210614684053556,280.0,27.23426939202475,2.0003869893040702e-05,0.025951899349083048,1.6624965374047237e-05,1094.4980746754422,-0.14351792068073754,1015.868787730897,-837303.5789970492,0.00976832318062652,-0.036199483831640275,399364.4965406299
0.2342228138560996,85442.66425415859,0.05534813640323171,2375.5640283077637,27.251651841317578,0.0007843893553455226,0.16732985030937017,7.41400237742233e-05,1525.925084220416,0.2245004857535457,1241.0577299032298,-2269918.574918273,0.011038904274340457,0.0036243208044210613,-26495.077318022988
-0.012341010751529904,-1099811.7211508756,0.05573902522151868,713.6272034310982,27.212091504446416,0.00010253721685723829,0.05874578493210359,3.260952043468154e-05,1232.8863074231924,-0.005343904159391942,1072.9622275176628,-1551609.9297772255,0.009231298272752465,0.0989689439164892,606732.3688823885
-0.1971839295543101,-661876.026458237,0.056492006114776026,300.98931034411805,27.233414604339483,2.3002726499120544e-05,0.027803471495069204,1.7751741185854912e-05,1096.5228543616772,-0.18083651162324077,1014.2065715294942,-645547.3583958836,0.011447429178399943,-0.034303282423734094,1115525.696959813
0.18264065107677172,-459827.5149387146,0.05457679248353319,1803.1481603554994,26.913718790238292,0.0005064882121622037,0.13487615171576667,6.16373050788094e-05,1464.0002398351785,0.17846125534904725,1197.7110713131708,-1970434.2844677365,0.013329257135914607,187.57246292237835,421778467.77051234
0.042152214886669356,-242183.11323790386,0.055130985292357514,1507.3360772735716,26.742647141265653,0.0003755880144076487,0.11630244903635689,5.45063872832326e-05,1432.2022084594535,0.05512295943408847,1177.6674360256873,-1591435.0066596991,0.014368631300720575,424.6008324253404,2557403560.560328
-0.007938256186483573,102142.54594860354,0.05565761206846939,1559.3780407666675,26.586334440541535,0.00040160269039733585,0.12074056876370177,5.577055346557679e-05,1447.0083048557622,0.010643280988549254,1174.0590630294607,-1285765.4677988356,0.017105825061717705,819.1613240768058,4846247244.184246
-0.012867359286936702,-110368.51194289613,0.055877788846279815,1413.5239681527632,26.71375272869004,0.00033698446114777185,0.1105794053645972,5.2182329203890306e-05,1424.7928788782285,0.004764591398467719,1168.5720991768615,-1364927.7459057297,0.015585256370217336,363.618928374115,2411496983.3512564
-0.10919801357260724,151521.75440044305,0.057091030932082176,1267.874043975575,26.745018211541417,0.0002794424845618579,0.10135090921145509,4.851980751673513e-05,1410.8731535190611,-0.08542398333831555,1151.850959072242,-934928.7781077683,0.017896040944071146,259.38067459967715,2054718665.2812412
0.16815302432216409,-371625.88172376656,0.05459084457060374,1810.9239461754764,26.8198842300643,0.0005130371987285011,0.1355926755739969,6.182528535259215e-05,1464.3614649513725,0.1663312229797635,1195.3107419799248,-1889415.5319115275,0.013870679951350657,299.5078896288148,771102247.5375578
0.1884491948634022,-260316.89483118601,0.05480447581828362,1927.0135345432539,26.850754551044787,0.000570301382271529,0.14339645828700914,6.450877099120375e-05,1480.7443878322351,0.1814780705728431,1198.0610530272415,-1812776.6484038336,0.014915157453919485,92.07850708753261,266432878.96478167
-0.23138429163752,-501096.4569863934,0.05664932419043818,289.11866514932865,27.286642931115715,2.1461167676669617e-05,0.026894069477766822,1.732958021338015e-05,1090.2341150948998,-0.2117943741941309,1012.6310759321052,-483987.9082343781,0.012268912884825362,-0.02281879468081087,1308424.38232539
-0.005075335728129248,-495131.51729690086,0.05580631025166904,1186.8396905259356,26.92572859185394,0.0002472891759561915,0.09423504760124012,4.6337141472150184e-05,1378.3221584846744,0.008963973231304904,1153.3534802964075,-1511814.465655506,0.012783370257778037,53.679858897829774,420265581.84119993
0.2596938386152531,-533657.6801644126,0.05517730292454519,2080.0147536687514,27.503558678290535,0.0006177546186455923,0.14949080796400496,6.775403241616448e-05,1501.7360398986998,0.2479178869297256,1239.1200591336572,-2578993.6809874945,0.009229741357262233,0.09217946600892932,603118.3204016801
-0.27532788913555395,-276089.9039814217,0.0551866694004613,279.9993631373298,27.6334876681569,1.9833893927374325e-05,0.025594847374101806,1.7087027130094735e-05,1072.9598539645433,-0.25647063377230356,1030.8558244907974,-268434.4411450135,0.007266639850194429,-2.486954081606278e-05,-41.746053837564745
-0.21798578977114796,-294294.5722284885,0.057026135757381545,537.8795655386564,27.179535824425123,6.399627894150409e-05,0.04612431627698665,2.7263589084767765e-05,1170.405479248076,-0.19562819565272768,1031.9789198716667,-557000.5091572242,0.01419079754011552,1.7535870140486454,13402042.623785676
0.19420392164955091,-708150.7340981326,0.05433064327515123,1699.4599240905038,27.07919596511693,0.0004530616837319881,0.12755232084431029,5.916897040562419e-05,1449.8524211761433,0.1891246625013286,1198.5906673240179,-2175998.9753828747,0.01167244757559507,134.0879710865645,388682282.81291556
-0.259832540200331,-190204.84993467454,0.056894703263006774,437.8813520129264,27.35043650587408,4.45678713922055e-05,0.038287619330164384,2.373708011100053e-05,1128.6547262004922,-0.23719726218155804,1024.6868933730689,-343440.7983340197,0.01351028581576671,0.14712938972383102,1098169.931041991
0.15716137998735671,-563131.7562981681,0.05427895010848041,1674.2000371315623,26.92508034384359,0.00044546635218744836,0.12622363335506873,5.8569834702079646e-05,1445.7519662329514,0.15748663850843855,1193.0456729452937,-2030529.3303578666,0.012421524682175193,305.1961066234588,1358910574.5932086
-0.2753276478217285,-120901.95983392883,0.05518928101056784,422.2222308017417,27.633183470538274,4.087418728360481e-05,0.03626484227551537,2.3204469220061162e-05,1112.4087865583472,-0.2565699605226429,1042.278670901154,-262454.40410666086,0.007717321701415375,3.1664594882366697e-12,-5.041510517655388e-07
-0.12271823183910348,-639473.1304593526,0.05642236515268185,646.1722465940221,27.091538033368256,8.755273207474633e-05,0.05420513622910593,3.067582235102518e-05,1211.7548104322452,-0.10590011457118416,1052.52262922337,-1025478.3843430866,0.012058023350290199,1.7164017820823054,12374894.959562162
0.2339428486655877,-279050.3041109225,0.05517522241302041,2135.2372019323875,27.264344700843118,0.0006563654454657228,0.15377641898996525,6.902065535435232e-05,1505.6119064610643,0.2237360743293829,1230.7851654843246,-2317690.9154509148,0.011218509646202659,2.424017270329885,19086718.24747174
0.21577816185258963,-968472.486266752,0.05422265463918047,1612.84026060684,27.26901669342785,0.00040971912871821443,0.1213974805011393,5.7062242465494395e-05,1438.0137789282455,0.2080904001093914,1199.3327596952286,-2381370.990205662,0.010226364343550698,56.62045102535613,180184270.6873124
-0.11978366556719837,143541.02720803616,0.05720409002737751,1228.1092377503378,26.770992712425976,0.00026435282825920686,0.09855876847796001,4.749991650393926e-05,1403.4900294154434,-0.09575496169381766,1147.8872135515057,-898613.914896709,0.017874792481307536,209.37143221624137,1737605574.733015
-0.10244965511649509,-438022.0520814397,0.056536240912548184,882.8672073459969,26.98613521316666,0.00014949965236373854,0.07245719908309299,3.798844375232091e-05,1301.1362571260256,-0.08376113436927894,1103.033509985211,-1100822.9365639582,0.013447373267450364,13.122899184272597,115735448.11153202
0.27532790366878135,-2299875.7656939123,0.0551866659823516,898.7311121294531,27.633486692012937,0.00014306773226080286,0.06892838963994896,3.7800384419620747e-05,1287.6791915619892,0.26955555015956745,1112.7734491915849,-3026663.519228321,0.008195170485692793,0.0,0.0
-0.2753253590844262,-40889.1047595667,0.05521112542354855,493.33394234726075,27.630649698241093,5.3415390764740243e-05,0.04148948256535216,2.589560028460838e-05,1137.9916662005014,-0.25671515858247784,1049.6058947864271,-257359.06237373163,0.007912727166074404,3.772587805640324e-10,0.0005240883513370013
0.0645843761545965,73093.14108545241,0.05471009618879143,1766.739972889753,26.501554394122223,0.0005007547327228191,0.13392593461771163,6.0749263118309994e-05,1463.0532745836872,0.07698566337525874,1182.2387220039348,-1468390.3028812164,0.016798224687135998,1222.9522912888447,6337064637.490243
-0.2753166356527762,-237787.17107955238,0.055275116919661735,315.5734687925335,27.623210728970584,2.4584444759723242e-05,0.028360309878146046,1.873509800169344e-05,1081.4201869368783,-0.25623353913209496,1032.7161033917016,-267189.75958505546,0.007714032574777426,4.8250296082545525e-09,0.023166766997009876
0.24206639377231512,-395076.29265865707,0.05509578359474734,2095.4363575369607,27.3514078683936,0.0006321885981291688,0.15102824621261948,6.813097313720215e-05,1501.8407621867818,0.23129544007397432,1232.8587028616612,-2412852.3345001857,0.010453933386373026,1.4316735368207258,10719979.137643516
0.27532790366878135,-3037435.0310577583,0.0551866659823516,280.0,27.633486692012937,1.794060830260597e-05,0.023870854560818923,1.5349626081511106e-05,1106.2944160540696,0.2505397950122847,1013.5349241734683,-2872668.3579325164,0.006414690608155648,0.0,0.0
0.19633665388270516,-228836.87411125304,0.05473202400272898,1974.9246137254815,26.904930710136732,0.0005927747879673939,0.1462800898839738,6.558380611754748e-05,1486.3872862695707,0.18751093424188067,1201.1175453765868,-1835944.9342544295,0.01487912028111656,40.2123679210383,201317941.26417837
-0.2085328818971659,-492190.4848466587,0.056733032213950235,405.45537482558717,27.208532463552284,3.916446443968336e-05,0.03600457496877338,2.2255867973941926e-05,1124.3380638904146,-0.1885773970797906,1019.6715434848988,-604270.6587380688,0.01278248605933453,0.21471339849836404,2407164.8304434745
0.227325062375713,-645101.8745121396,0.05449757350644667,1854.7006359809852,27.256377088432693,0.0005199841020796923,0.1371699666751832,6.27748903033954e-05,1472.965344515619,0.21634627354423877,1211.908030360913,-2278586.274335848,0.011514846148475219,8.854283931896619,65583584.832530506
-0.0837454233379187,-746875.6229241661,0.05618388558973738,714.4906042384816,27.09452632293667,0.00010372390117576747,0.059257900118631135,3.279994082112781e-05,1236.2510559547507,-0.0693939340952606,1068.121464340455,-1210920.9214347235,0.011322455235999307,1.5655154883013342,10955384.738287486
-0.10166386335619385,-1097501.7907501683,0.056019165861154685,336.5305655705854,27.248483603369426,2.7666829299612433e-05,0.030290475190463566,1.9009270888986566e-05,1109.5624802469695,-0.09563664502651559,1022.3732220830573,-1089455.6652543505,0.008699303814082395,-0.002839523674771131,48248.17229161707
-0.1990418116878177,-662187.0088139647,0.05648855473733655,291.8312892727952,27.238233965145923,2.1761653098151786e-05,0.02706681956553571,1.7334342348393297e-05,1094.2953028854856,-0.18277252637869174,1013.6347473509704,-635200.4147476334,0.011413474712377072,-0.04778095304297722,1181016.9025719832
0.21364287580660757,-423432.16360925324,0.05454996794680809,1934.0783753894204,27.1066322121381,0.0005640585888693874,0.14275520267999503,6.461839361581072e-05,1481.7802712362852,0.20339989893507252,1208.851755212319,-2080583.3415105261,0.012961233838360023,15.28903803673613,110299910.8782025
-0.27532790366885906,-160248.08426001586,0.05518666598383914,386.66666666666663,27.63348669184844,3.509150737196474e-05,0.033645507814388145,2.178081555630836e-05,1100.8893862832524,-0.25650400699038917,1039.192569284898,-264439.7919601399,0.007629553268473339,-1.344467514203632e-05,-251.3802605837433
0.21444978633903564,-4281.199003211541,0.055195058747991244,2221.1183568857214,27.06228443598768,0.0007114609387915317,0.15975355094008584,7.0928545797489e-05,1512.2529593036945,0.20532104773953458,1224.4583339048736,-2060754.9357258417,0.013008770938352522,5.6145665515251695,49481239.386895664
-0.2323702124327342,-430072.49772481644,0.05675917089749574,351.00389009352443,27.270644866637205,3.0370425951067843e-05,0.03178640586950433,2.009760283358207e-05,1105.698952833492,-0.2115270692349616,1016.15332627591,-484442.1751528637,0.012851978858833534,0.07510025534700773,1416418.3870299014
-0.27532509768015706,82730.99178095961,0.055212605346408115,600.0008515285065,27.63047737359431,7.447782967456628e-05,0.049341965051156754,2.9626526543700423e-05,1180.51220150421,-0.2570756483549045,1065.3750891161878,-247264.25000137795,0.008047248109171458,3.809622441141476e-10,0.002000775216260883
0.25760729327186205,-616531.02254493,0.05514098416656248,2015.9426845102591,27.488797319408484,0.000586873892202176,0.14579928037683143,6.634233327109821e-05,1495.0325117457087,0.24589774549180818,1235.1518571385284,-2576819.201720058,0.009372559959593501,0.27265007006954367,1820224.4882574345
-0.03449789261760339,-1099970.2932849606,0.055832146831897175,624.4441805194413,27.215423765547246,8.160744912882595e-05,0.05205981368884458,2.972067673115569e-05,1201.0772752964208,-0.027103764047668812,1055.0071833669708,-1446101.8407910236,0.009171464190564665,0.03996962277009101,261162.31382127744
0.18876932850310604,61451.292930722935,0.054925045551374924,2117.363104737746,26.778801043295683,0.0006725453358705534,0.15561210927337565,6.876862032046476e-05,1501.2184881959015,0.17992106952032896,1201.0583664659666,-1649101.7746216145,0.016325421094105324,22.10223610592819,194131459.2685723
